missing_col,col2,col3,outliers_col,outliers_col2,categorical_col,ordinal_col,text_col
8.0,32.0,0.4870605434644898,24,3.650686847681231,elephant,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
18.0,14.0,1.4356043629165933,34,0.4637624102926104,mouse,good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
20.0,69.0,1.3886110378692413,-91,3.9186028551034684,cat,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
,48.0,2.1975225533862877,-65,1.6074938475551437,dog,good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
42.0,41.0,0.780441464079013,-42,2.59595949851984,elephant,normal,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
69.0,75.0,3.4667125426375565,52,1.8471061979159196,elephant,bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
99.0,61.0,1.2951437837638273,0,1.2501112254979547,cat,bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
24.0,72.0,0.35590813771066726,44,0.43675053850081,mouse,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
25.0,56.0,0.2373170695150035,-14,0.5851142912224083,cat,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
56.0,47.0,2.7043508899171407,-87,1.3963409035984542,dog,bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
71.0,37.0,0.6822850592465588,-45,0.6995661530621144,mouse,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
98.0,84.0,1.0928179535662734,-73,0.42095543194808077,elephant,very bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
11.0,29.0,1.442670462413341,-26,2.264199831465875,elephant,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
34.0,95.0,0.3540061487518173,10,1.7770194607175969,cat,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
48.0,55.0,0.9442167112796238,21,0.6559879402046339,dog,normal,"
In a hole in the ground there lived a hobbit."
46.0,93.0,1.4319098803632302,79,52.5863057839771,dog,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
,24.0,2.007257444125692,29,9.702558890755402,cat,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
70.0,74.0,0.9169373972671687,-5,0.6645509128233692,elephant,normal,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
71.0,65.0,0.5171283976734964,-57,1.7827214014832333,dog,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
72.0,20.0,1.4577712511562413,-92,0.8944167434069032,cat,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
81.0,87.0,0.5031863407943451,-82,0.6520871208646607,mouse,very bad,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
15.0,71.0,0.9227932930772397,52,0.5799270654344952,elephant,bad,"
In a hole in the ground there lived a hobbit."
76.0,30.0,1.25312072305908,-72,2.07486538725372,cat,bad,"
In a hole in the ground there lived a hobbit."
44.0,10.0,8.302385847893571,77,0.6044676030267098,elephant,normal,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
73.0,37.0,1.15443129312468,2,0.14064739597721815,mouse,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
23.0,99.0,2.125234965367318,-38,3.650616318298168,elephant,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
30.0,81.0,1.9260967257436639,1,0.30753924307814373,cat,very good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
31.0,65.0,1.4419064704005409,576,1.2548199544633016,elephant,good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
85.0,0.0,2.375710419972842,-41,0.6606142575004139,cat,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
6.0,76.0,1.0955394916290095,-55,0.50026495157667,cat,normal,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
75.0,65.0,0.6292820766494054,-18,1.1026438431606622,elephant,very good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
76.0,79.0,0.09001737155592238,75,1.215124383460135,cat,normal,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
19.0,25.0,1.507996546286657,75,0.5725936435692335,dog,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
81.0,41.0,0.9728670592791736,-25,0.3748984803159151,cat,very bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
42.0,29.0,0.4665170553256572,25,2.139294862058501,mouse,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
82.0,96.0,1.4978494300127425,-96,1.8898651487030034,elephant,normal,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
37.0,48.0,0.7266858067960915,-65,1.3227858862774804,dog,good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
70.0,96.0,1.89356880477415,51,4.31409853991197,cat,very bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
,2.0,0.8158061420956109,84,1.1994969688736918,cat,very bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
46.0,95.0,0.4431501019691622,57,0.559204790899502,cat,good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
74.0,33.0,4.5842323087309165,78,0.8936931158940958,mouse,bad,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
85.0,57.0,0.8485865739232857,31,2.6535951364378048,dog,very good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
37.0,78.0,0.922886735576801,36,0.7291583892561536,cat,very bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
48.0,35.0,0.28808500481298205,83,0.543963899867264,elephant,very good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
50.0,49.0,1.8371350027268383,-41,0.9496005884142569,cat,very good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
70.0,59.0,2.999944664439493,-54,2844.0464928419037,elephant,good,"
In a hole in the ground there lived a hobbit."
35.0,24.0,1.6730900584007529,79,5.202726853094655,mouse,very bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
97.0,54.0,1.2524152561870938,2,1.473473069326812,dog,normal,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
11.0,98.0,0.6524062291934496,-15,3.897463663152636,cat,good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
77.0,67.0,0.278703740236356,68,2.003144935416369,elephant,very bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
53.0,14.0,0.4415627401648851,-76,0.7681842415850038,cat,bad,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
,61.0,1.231445478188362,97,0.6190646717854782,cat,very bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
,93.0,0.15907203606707712,39,0.3574175917807495,mouse,bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
,51.0,0.7938385063745331,2,0.6930955173503618,elephant,normal,"
In a hole in the ground there lived a hobbit."
,52.0,1.8249337696257961,54,623.9634429236644,elephant,very good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
73.0,51.0,0.6319355912186679,-99,0.8241837047140138,mouse,normal,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
55.0,23.0,0.6847876307898875,3,1.3244589216249198,cat,bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
27.0,23.0,3.0261797919830595,-95,1.7242358885837907,dog,good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
42.0,55.0,0.20521794524057496,-99,2.238417563893831,mouse,normal,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
33.0,42.0,0.5513943690865921,76,0.6207441829275355,dog,very bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
93.0,26.0,0.5367958122333022,-18,0.5469057111122324,dog,bad,"
In a hole in the ground there lived a hobbit."
70.0,7.0,0.8600507048996452,-29,5.947414178604919,cat,normal,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
31.0,66.0,0.5146479056102409,65,6.810571920532569,dog,bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
32.0,94.0,0.45544799215213944,-9,0.7751088993879315,elephant,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
35.0,94.0,1.6059045277303046,35,2.788724389850668,mouse,very bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
83.0,86.0,2.7087050244537374,-13,2.251178401775519,cat,bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
60.0,27.0,1.4701183553969308,-94,4.251827465147252,dog,normal,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
96.0,4.0,3.364260265421593,93,4.184493196898079,elephant,very bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
96.0,44.0,1.4496760643925786,13,0.7948022545732529,cat,very bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
17.0,74.0,5.135185821598155,35,0.5052224108678948,mouse,bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
92.0,74.0,1.5831526403135794,50,1.4294271528003992,mouse,very bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
94.0,89.0,0.3069659737935262,-75,1.4571141454204808,mouse,very bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
47.0,34.0,0.2556647653150235,48,0.8819347335412077,dog,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
79.0,26.0,2.717679599761179,97,0.6953263416238215,cat,normal,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
12.0,66.0,1.788564446698606,-63,0.28599345065007814,dog,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
40.0,19.0,2.512780015463225,-67,1.932891918677902,dog,very bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
,33.0,5.1099989550162395,9,2.526971463585862,cat,good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
9.0,83.0,4.987856234497969,78,3.0216900328525984,cat,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
52.0,7.0,0.6697189681552731,-58,15.380134719376404,dog,good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
10.0,89.0,0.8425331929599689,14,2.245587174608811,mouse,very good,"
In a hole in the ground there lived a hobbit."
97.0,68.0,1.442969951838427,34,0.6868776446569191,elephant,good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
60.0,76.0,0.3982505526767417,80,2.2463141034442478,mouse,very good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
42.0,2.0,1.0017829484643477,60,0.3242545252040182,mouse,bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
,1.0,0.8605989857595068,-26,0.23624519700416627,dog,normal,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
51.0,65.0,30.42425571173211,97,0.1188132545229738,dog,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
79.0,78.0,1.2400348271753783,-67,1.225069558200223,dog,good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
29.0,7.0,0.9280758496733186,68,0.7066192028153718,mouse,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
40.0,10.0,0.6355915198480138,95,0.10653488011729996,mouse,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
14.0,44.0,2.9709774219999616,89,0.4855139756973642,mouse,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
14.0,17.0,0.6072252901197671,-43,0.14204642751630817,elephant,bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
44.0,33.0,0.7799518372511575,-13,0.20802420523993279,cat,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
56.0,14.0,2.0896655656982954,53,0.5851437666107451,elephant,bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
72.0,43.0,1.8394139770934899,-60,0.8450849584563134,elephant,very good,"
In a hole in the ground there lived a hobbit."
,68.0,3.395550046250411,-64,1.1039131193346248,mouse,very good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
23.0,41.0,1.6507983723900734,57,0.5932224023904035,elephant,good,"
In a hole in the ground there lived a hobbit."
79.0,56.0,0.6668938651547068,72,0.3902894780920368,dog,normal,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
58.0,88.0,0.38037398799056793,-64,0.4051287548723448,elephant,good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
,11.0,0.6774102711952193,98,1.9428619016977007,dog,good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
5.0,78.0,3.5891066298292587,30,1.8303543457381235,elephant,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
28.0,86.0,0.743050414789527,195,6.5065917948354235,dog,normal,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
63.0,74.0,5.008025991749245,82,1.1595895274768238,elephant,normal,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
74.0,3.0,1.307152821222728,14,3398.613427732303,mouse,very bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
25.0,56.0,0.11968794139766643,-57,0.7367313363388918,mouse,very bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
3.0,90.0,1.4991678935726866,37,3.4991130475701375,dog,normal,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
21.0,1.0,0.2697715156410618,47,2.140876294049255,cat,very bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
5.0,15.0,0.22338793103827762,50,2.392737186431936,cat,bad,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
53.0,26.0,2.3409892888096264,71,0.9276347336044217,cat,normal,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
50.0,40.0,6.699688746896304,-78,1.723429581386917,elephant,very bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
,45.0,1.5341692862668102,-83,0.25011581745862604,mouse,very good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
2.0,53.0,1.5278502586646976,-22,1.9774403915195327,elephant,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
13.0,0.0,0.7670810576806053,-13,2.2148289507751358,cat,very bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
23.0,86.0,1.1638136491583055,-16,2.6725251948009756,cat,good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
31.0,96.0,2.2335273597790906,122,0.6507978018693861,mouse,very good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
52.0,88.0,0.4646138785999613,82,1.2329110619629824,dog,very good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
12.0,91.0,0.948317616393061,47,0.7526902654566465,mouse,good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
47.0,10.0,0.1301201998227197,49,0.8487215070424688,cat,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
,48.0,0.15580375122359055,77,0.6404312555287093,cat,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
56.0,37.0,0.439174071929447,42,0.8960579400644539,dog,very bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
3.0,43.0,0.20883576463460368,-66,1.4342230720240976,cat,good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
26.0,17.0,0.39163739064028347,21,0.6458565313234466,cat,normal,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
1.0,61.0,5.010332682944934,-5,0.38068803577011434,cat,very good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
39.0,39.0,0.8187477091628307,-31,15.083885801815908,mouse,normal,"
In a hole in the ground there lived a hobbit."
7.0,48.0,0.5138385147407897,11,0.6280995359776644,mouse,very good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
21.0,26.0,1.066301508478487,-71,1.1282234365133774,dog,very bad,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
,46.0,1.4502789856971536,-17,0.10726960312275552,dog,very good,"
In a hole in the ground there lived a hobbit."
12.0,11.0,2.3776841900371988,-98,1.0395892841067897,dog,very bad,"
In a hole in the ground there lived a hobbit."
41.0,9.0,0.8985903454241615,-84,0.48637576345678585,dog,bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
28.0,11.0,1.2328148945978776,-40,8.493803141775645,mouse,very good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
96.0,58.0,0.39212868294448444,-72,2.2596063080397926,cat,good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
21.0,93.0,2.268142046866704,-44,0.7306063119200551,dog,very bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
35.0,65.0,1.2070449175849887,-27,0.6628262547653259,dog,normal,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
79.0,94.0,3.399403785931924,-4,1.108768959982162,elephant,very good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
31.0,86.0,0.4564879319713838,37,1946.69571895319,dog,very good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
70.0,32.0,1.576798427237114,40,0.5594502356041963,elephant,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
1.0,90.0,0.662949471911558,-30,4.592250985280252,cat,very good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
28.0,6.0,3.0175555718874745,-69,1.2474466635233175,cat,normal,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
92.0,2.0,0.9767057620211109,26,0.9299356820633996,mouse,normal,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
72.0,94.0,0.8704471201653704,-28,0.6416546130866044,elephant,bad,"
In a hole in the ground there lived a hobbit."
,71.0,3.112837769861769,72,1.0686993347144915,cat,bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
2.0,67.0,0.29196492632761406,-81,0.13744385757870525,dog,very good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
6.0,91.0,5.238782266507404,77,3.2933616690069267,cat,good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
65.0,39.0,0.6865419546081107,-71,0.5957627783908621,cat,good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
55.0,28.0,0.9956538850076704,29,0.31816102604552965,cat,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
4.0,55.0,0.569570877256049,-24,1.2184415239824484,mouse,very bad,"
In a hole in the ground there lived a hobbit."
39.0,71.0,0.4210076904313448,-24,0.7601566622687388,elephant,normal,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
55.0,72.0,0.5116499668162183,53,3.4424331808532025,mouse,good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
99.0,21.0,1.4760866852319385,7,14.399813917244025,elephant,very bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
86.0,48.0,0.6680806390840474,91,0.18479851964703184,cat,normal,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
1.0,53.0,2.164446896101313,-89,0.9350991092302736,elephant,very bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
46.0,10.0,1.9804076260619081,76,0.44800945572793094,elephant,normal,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
37.0,67.0,0.19304568616175594,-69,0.20250422234039522,dog,normal,"
In a hole in the ground there lived a hobbit."
